cell,confidence_interval_excludes_zero,confidence_interval_high,confidence_interval_low,confirmatory_sample_size_pass,desired_direction,direction,eligibility_rule,estimate,head,layer,metric,module,n_pairs,n_resamples,optimizer,population,rng_seed,standard_deviation,standardized_paired_effect
C64-d16-L2-H1-m4-ffn32,True,0.048181152343749645,0.011555989583333334,True,increase,positive,function_and_donor_gate,0.029622395833333332,0,0,qk_opposition_rate,qk,12,20000,sgd,claim_eligible,20260815,0.03393999082692735,0.872787384781244
C64-d16-L2-H1-m4-ffn32,True,-0.7591973801764349,-1.1733786729474862,True,increase,negative,function_and_donor_gate,-0.9718393236398697,0,0,qk_suppression_log_ratio,qk,12,20000,sgd,claim_eligible,20260815,0.38046962647316435,-2.554315130615075
C64-d16-L2-H1-m4-ffn32,False,0.0038453374368449,-0.03454518044988314,True,increase,negative,all_scheduled,-0.01475178450345993,0,1,qk_cancellation_fraction,qk,12,20000,sgd,all_scheduled,20260815,0.03557084827840957,-0.41471556674721805
C64-d16-L2-H1-m4-ffn32,True,-0.01887501379508194,-0.0943511644046339,True,descriptive,negative,all_scheduled,-0.049990782832272394,0,1,qk_content_energy,qk,12,20000,sgd,all_scheduled,20260815,0.0716646077388944,-0.6975658474879364
C64-d16-L2-H1-m4-ffn32,False,0.06477864583333333,-0.003584798177083265,True,increase,positive,all_scheduled,0.03125,0,1,qk_opposition_rate,qk,12,20000,sgd,all_scheduled,20260815,0.06250554840428986,0.4999556167057845
C64-d16-L2-H1-m4-ffn32,False,0.13552503747438696,-0.29916134923890536,True,increase,negative,all_scheduled,-0.06338081547680001,0,1,qk_suppression_log_ratio,qk,12,20000,sgd,all_scheduled,20260815,0.40217927661320324,-0.15759343944953344
C64-d16-L2-H1-m4-ffn32,False,0.0038453374368449,-0.03454518044988314,True,increase,negative,function_and_donor_gate,-0.01475178450345993,0,1,qk_cancellation_fraction,qk,12,20000,sgd,claim_eligible,20260815,0.03557084827840957,-0.41471556674721805
C64-d16-L2-H1-m4-ffn32,True,-0.01887501379508194,-0.0943511644046339,True,descriptive,negative,function_and_donor_gate,-0.049990782832272394,0,1,qk_content_energy,qk,12,20000,sgd,claim_eligible,20260815,0.0716646077388944,-0.6975658474879364
C64-d16-L2-H1-m4-ffn32,False,0.06477864583333333,-0.003584798177083265,True,increase,positive,function_and_donor_gate,0.03125,0,1,qk_opposition_rate,qk,12,20000,sgd,claim_eligible,20260815,0.06250554840428986,0.4999556167057845
C64-d16-L2-H1-m4-ffn32,False,0.13552503747438696,-0.29916134923890536,True,increase,negative,function_and_donor_gate,-0.06338081547680001,0,1,qk_suppression_log_ratio,qk,12,20000,sgd,claim_eligible,20260815,0.40217927661320324,-0.15759343944953344
C64-d16-L2-H1-m4-ffnnone,True,-0.1262405811091109,-0.1949906514181445,True,decrease,negative,all_scheduled,-0.16531454220724603,0,0,attention_mean_distractor_mass,attention,12,20000,sgd,all_scheduled,20260815,0.0646576963504778,-2.5567651113203387
C64-d16-L2-H1-m4-ffnnone,False,0.3151109520035485,-0.002550721867009989,True,descriptive,positive,all_scheduled,0.14920569645861784,0,0,attention_self_mass,attention,12,20000,sgd,all_scheduled,20260815,0.293881802948416,0.5077064825439613
C64-d16-L2-H1-m4-ffnnone,True,0.5214008821640161,0.15435409468288225,True,increase,positive,all_scheduled,0.3467379144082467,0,0,attention_target_mass,attention,12,20000,sgd,all_scheduled,20260815,0.3430854444985333,1.0106459483148638
C64-d16-L2-H1-m4-ffnnone,True,4.4143955920822915,0.6863814306445425,True,increase,positive,all_scheduled,2.7500065503021083,0,0,attention_target_over_distractor_log_margin,attention,12,20000,sgd,all_scheduled,20260815,3.457873393310847,0.795288386099362
C64-d16-L2-H1-m4-ffnnone,True,-0.16085445479786192,-0.19951049919790503,True,decrease,negative,function_gate,-0.18141046378084205,0,0,attention_mean_distractor_mass,attention,11,20000,sgd,claim_eligible,20260815,0.034334250274054054,-5.2836588052115285
C64-d16-L2-H1-m4-ffnnone,True,0.3448663155802271,0.011516934700987583,True,descriptive,positive,function_gate,0.17150926860896024,0,0,attention_self_mass,attention,11,20000,sgd,claim_eligible,20260815,0.2973833121576391,0.5767279520985541
C64-d16-L2-H1-m4-ffnnone,True,0.5579031009565698,0.16741325274448515,True,increase,positive,function_gate,0.3727221075784076,0,0,attention_target_mass,attention,11,20000,sgd,claim_eligible,20260815,0.3472261956698196,1.0734273860283061
C64-d16-L2-H1-m4-ffnnone,True,4.716183716363527,2.2371141914955595,True,increase,positive,function_gate,3.5447998250072654,0,0,attention_target_over_distractor_log_margin,attention,11,20000,sgd,claim_eligible,20260815,2.194125208588916,1.6155868457876177
C64-d16-L2-H1-m4-ffnnone,True,-0.057127843215130314,-0.1299068616082271,True,decrease,negative,all_scheduled,-0.09378826369841893,0,1,attention_mean_distractor_mass,attention,12,20000,sgd,all_scheduled,20260815,0.06613309946216821,-1.4181743251285388
C64-d16-L2-H1-m4-ffnnone,False,0.09266556045040474,-0.0721899381217857,True,descriptive,positive,all_scheduled,0.01032769059141477,0,1,attention_self_mass,attention,12,20000,sgd,all_scheduled,20260815,0.15230002231234463,0.06781148442798135
C64-d16-L2-H1-m4-ffnnone,True,0.4213401819889744,0.1398626605359217,True,increase,positive,all_scheduled,0.27103711167971295,0,1,attention_target_mass,attention,12,20000,sgd,all_scheduled,20260815,0.26272660196254055,1.0316317786440115
C64-d16-L2-H1-m4-ffnnone,True,3.9007615904090915,1.4505600954483573,True,increase,positive,all_scheduled,2.6091612378756204,0,1,attention_target_over_distractor_log_margin,attention,12,20000,sgd,all_scheduled,20260815,2.2611627382586086,1.1539024563464266
C64-d16-L2-H1-m4-ffnnone,True,-0.07376099804585631,-0.13736344392157415,True,decrease,negative,function_gate,-0.10482912171970714,0,1,attention_mean_distractor_mass,attention,11,20000,sgd,claim_eligible,20260815,0.05658496552751369,-1.8525967232185616
C64-d16-L2-H1-m4-ffnnone,False,0.10651689801703797,-0.06643066575581377,True,descriptive,positive,function_gate,0.022368975661017677,0,1,attention_self_mass,attention,11,20000,sgd,claim_eligible,20260815,0.15362592511387038,0.14560677596855726
C64-d16-L2-H1-m4-ffnnone,True,0.44740080687810063,0.1561076493425803,True,increase,positive,function_gate,0.29211839220740576,0,1,attention_target_mass,attention,11,20000,sgd,claim_eligible,20260815,0.26469122574424225,1.1036194773213412
C64-d16-L2-H1-m4-ffnnone,True,4.151346243308348,1.6602848749099808,True,increase,positive,function_gate,2.8365265755829485,0,1,attention_target_over_distractor_log_margin,attention,11,20000,sgd,claim_eligible,20260815,2.2230089212911306,1.2759852416316373
C64-d16-L2-H1-m4-ffnnone,True,0.4503290506700674,8.25822353363358e-06,True,decrease,positive,all_scheduled,0.16915101806322733,0,0,ov_distractor_gain,ov,12,20000,sgd,all_scheduled,20260815,0.4621317065783493,0.3660233990773573
C64-d16-L2-H1-m4-ffnnone,True,1.21984809380956,0.11486969825346023,True,increase,positive,all_scheduled,0.6929554849242171,0,0,ov_log_target_over_distractor_gain,ov,12,20000,sgd,all_scheduled,20260815,1.0274779393463622,0.6744237110969467
C64-d16-L2-H1-m4-ffnnone,True,2.7396093867719156,0.902866297463576,True,increase,positive,all_scheduled,1.8532175421714783,0,0,ov_target_gain,ov,12,20000,sgd,all_scheduled,20260815,1.6944727052364177,1.0936839150282518
C64-d16-L2-H1-m4-ffnnone,False,0.0908271631056612,-0.015583446621894832,True,decrease,positive,function_and_donor_gate,0.03827454827048562,0,0,ov_distractor_gain,ov,11,20000,sgd,claim_eligible,20260815,0.09393668659315985,0.4074504824324157
C64-d16-L2-H1-m4-ffnnone,True,1.3139869235625319,0.16154396568679005,True,increase,positive,function_and_donor_gate,0.7747366441921755,0,0,ov_log_target_over_distractor_gain,ov,11,20000,sgd,claim_eligible,20260815,1.035856322894157,0.7479190183707913
C64-d16-L2-H1-m4-ffnnone,True,2.867130530557849,0.8999708309769631,True,increase,positive,function_and_donor_gate,1.9198216741735286,0,0,ov_target_gain,ov,11,20000,sgd,claim_eligible,20260815,1.7606262710733622,1.0904197589890063
C64-d16-L2-H1-m4-ffnnone,False,0.6997887581586835,-0.06525899271170296,True,decrease,positive,all_scheduled,0.2224335769812266,0,1,ov_distractor_gain,ov,12,20000,sgd,all_scheduled,20260815,0.7842644667313703,0.28362062342092
C64-d16-L2-H1-m4-ffnnone,True,1.2333863981689013,0.5589285870858779,True,increase,positive,all_scheduled,0.8979882020503283,0,1,ov_log_target_over_distractor_gain,ov,12,20000,sgd,all_scheduled,20260815,0.6191080145774635,1.4504548171019858
C64-d16-L2-H1-m4-ffnnone,True,3.113254981487988,1.1418240486333768,True,increase,positive,all_scheduled,2.080553645888964,0,1,ov_target_gain,ov,12,20000,sgd,all_scheduled,20260815,1.822798577046661,1.141406226715364
C64-d16-L2-H1-m4-ffnnone,False,0.10273367843844664,-0.08765728798779565,True,decrease,positive,function_and_donor_gate,0.0008848905563354492,0,1,ov_distractor_gain,ov,11,20000,sgd,claim_eligible,20260815,0.16932630961588296,0.005225948397167723
C64-d16-L2-H1-m4-ffnnone,True,1.288218393142927,0.5816667238589038,True,increase,positive,function_and_donor_gate,0.9395685758103024,0,1,ov_log_target_over_distractor_gain,ov,11,20000,sgd,claim_eligible,20260815,0.6315080081224631,1.4878173573819504
C64-d16-L2-H1-m4-ffnnone,True,2.6216201281005684,0.9454180400479927,True,increase,positive,function_and_donor_gate,1.7516182715242559,0,1,ov_target_gain,ov,11,20000,sgd,claim_eligible,20260815,1.4921910651857266,1.1738565605914812
C64-d16-L2-H1-m4-ffnnone,False,0.05070786072562137,-0.003894349342832943,True,increase,positive,all_scheduled,0.025838228563467663,0,0,qk_cancellation_fraction,qk,12,20000,sgd,all_scheduled,20260815,0.050624343916000965,0.5103913762584271
C64-d16-L2-H1-m4-ffnnone,True,-0.012618110946825458,-0.05647363317658455,True,descriptive,negative,all_scheduled,-0.03110338147525245,0,0,qk_content_energy,qk,12,20000,sgd,all_scheduled,20260815,0.041188828579841144,-0.7551412008467566
C64-d16-L2-H1-m4-ffnnone,False,0.06266276041666667,-0.013020833333333334,True,increase,positive,all_scheduled,0.02783203125,0,0,qk_opposition_rate,qk,12,20000,sgd,all_scheduled,20260815,0.06988766958703926,0.39823950940784375
C64-d16-L2-H1-m4-ffnnone,True,-0.355485317607721,-1.1474349554007253,True,increase,negative,all_scheduled,-0.7659184063474337,0,0,qk_suppression_log_ratio,qk,12,20000,sgd,all_scheduled,20260815,0.7336534962480199,-1.0439784043344984
C64-d16-L2-H1-m4-ffnnone,True,0.05569690408354454,0.015210947360504764,True,increase,positive,function_and_donor_gate,0.03658815134655346,0,0,qk_cancellation_fraction,qk,11,20000,sgd,claim_eligible,20260815,0.03596809045111577,1.017239194176305
C64-d16-L2-H1-m4-ffnnone,True,-0.011067362974293619,-0.03498012401641649,True,descriptive,negative,function_and_donor_gate,-0.020899555572322533,0,0,qk_content_energy,qk,11,20000,sgd,claim_eligible,20260815,0.022176860179048893,-0.9424037218788498
C64-d16-L2-H1-m4-ffnnone,True,0.06995738636363637,0.011186079545454546,True,increase,positive,function_and_donor_gate,0.04208096590909091,0,0,qk_opposition_rate,qk,11,20000,sgd,claim_eligible,20260815,0.05189114339274607,0.8109469778030265
C64-d16-L2-H1-m4-ffnnone,True,-0.48543722521175037,-1.2298182855275543,True,increase,negative,function_and_donor_gate,-0.872393478046764,0,0,qk_suppression_log_ratio,qk,11,20000,sgd,claim_eligible,20260815,0.6651500417349865,-1.3115739657344092
C64-d16-L2-H1-m4-ffnnone,False,0.03725465846558405,-0.02181986346840858,True,increase,positive,all_scheduled,0.004877787083387375,0,1,qk_cancellation_fraction,qk,12,20000,sgd,all_scheduled,20260815,0.05494726544916982,0.08877215350961695
C64-d16-L2-H1-m4-ffnnone,True,-0.016682237674458155,-0.05581745262842332,True,descriptive,negative,all_scheduled,-0.034622815050321755,0,1,qk_content_energy,qk,12,20000,sgd,all_scheduled,20260815,0.03642791967233333,-0.9504472218493845
C64-d16-L2-H1-m4-ffnnone,True,0.10026041666666667,0.00537109375,True,increase,positive,all_scheduled,0.048990885416666664,0,1,qk_opposition_rate,qk,12,20000,sgd,all_scheduled,20260815,0.08814655892055795,0.555788972554444
C64-d16-L2-H1-m4-ffnnone,False,0.0304192912609625,-0.9357557859892646,True,increase,negative,all_scheduled,-0.43608140386641026,0,1,qk_suppression_log_ratio,qk,12,20000,sgd,all_scheduled,20260815,0.8975194662781283,-0.4858740342142896
C64-d16-L2-H1-m4-ffnnone,False,0.013276145437901668,-0.02696569788862358,True,increase,negative,function_and_donor_gate,-0.007566149939190258,0,1,qk_cancellation_fraction,qk,11,20000,sgd,claim_eligible,20260815,0.03573627670262938,-0.21172183107238926
C64-d16-L2-H1-m4-ffnnone,True,-0.01359360434592583,-0.048001413141495995,True,descriptive,negative,function_and_donor_gate,-0.028403780498014054,0,1,qk_content_energy,qk,11,20000,sgd,claim_eligible,20260815,0.03080851029748834,-0.9219459241536151
C64-d16-L2-H1-m4-ffnnone,False,0.06178977272727273,-0.00390625,True,increase,positive,function_and_donor_gate,0.029296875,0,1,qk_opposition_rate,qk,11,20000,sgd,claim_eligible,20260815,0.058541643497919495,0.5004450379163198
C64-d16-L2-H1-m4-ffnnone,True,-0.06849116781218488,-1.0359878697009248,True,increase,negative,function_and_donor_gate,-0.5377618961713531,0,1,qk_suppression_log_ratio,qk,11,20000,sgd,claim_eligible,20260815,0.8658068689840921,-0.6211106834972843
C64-d16-L2-H4-m4-ffn32,True,-0.02506130596157164,-0.12853781414063029,True,decrease,negative,all_scheduled,-0.07737412210553885,0,0,attention_mean_distractor_mass,attention,12,20000,sgd,all_scheduled,20260815,0.09510848963865982,-0.8135353888964262
C64-d16-L2-H4-m4-ffn32,False,0.03841109778732057,-0.07198557790058353,True,descriptive,negative,all_scheduled,-0.016041279459993046,0,0,attention_self_mass,attention,12,20000,sgd,all_scheduled,20260815,0.10210573663257756,-0.15710458578558417
C64-d16-L2-H4-m4-ffn32,True,0.39733230965211974,0.10220038870659968,True,increase,positive,all_scheduled,0.24816365726292133,0,0,attention_target_mass,attention,12,20000,sgd,all_scheduled,20260815,0.2690024128854119,0.922533201843928
C64-d16-L2-H4-m4-ffn32,True,3.8061367886140927,0.6335632769546161,True,increase,positive,all_scheduled,2.183518840620915,0,0,attention_target_over_distractor_log_margin,attention,12,20000,sgd,all_scheduled,20260815,2.9056211161275,0.7514809238208678
C64-d16-L2-H4-m4-ffn32,True,-0.02506130596157164,-0.12853781414063029,True,decrease,negative,function_gate,-0.07737412210553885,0,0,attention_mean_distractor_mass,attention,12,20000,sgd,claim_eligible,20260815,0.09510848963865982,-0.8135353888964262
C64-d16-L2-H4-m4-ffn32,False,0.03841109778732057,-0.07198557790058353,True,descriptive,negative,function_gate,-0.016041279459993046,0,0,attention_self_mass,attention,12,20000,sgd,claim_eligible,20260815,0.10210573663257756,-0.15710458578558417
C64-d16-L2-H4-m4-ffn32,True,0.39733230965211974,0.10220038870659968,True,increase,positive,function_gate,0.24816365726292133,0,0,attention_target_mass,attention,12,20000,sgd,claim_eligible,20260815,0.2690024128854119,0.922533201843928
C64-d16-L2-H4-m4-ffn32,True,3.8061367886140927,0.6335632769546161,True,increase,positive,function_gate,2.183518840620915,0,0,attention_target_over_distractor_log_margin,attention,12,20000,sgd,claim_eligible,20260815,2.9056211161275,0.7514809238208678
C64-d16-L2-H4-m4-ffn32,False,0.0027999333571642267,-0.06902081402173887,True,decrease,negative,all_scheduled,-0.031616717111319304,1,0,attention_mean_distractor_mass,attention,12,20000,sgd,all_scheduled,20260815,0.0665782603402249,-0.47488049326842025
C64-d16-L2-H4-m4-ffn32,False,0.028081541741266834,-0.16074726132986447,True,descriptive,negative,all_scheduled,-0.062412237748503685,1,0,attention_self_mass,attention,12,20000,sgd,all_scheduled,20260815,0.17391721522761888,-0.35886175883635196
C64-d16-L2-H4-m4-ffn32,True,0.2803233346280949,0.06006076391786337,True,increase,positive,all_scheduled,0.15726238489151,1,0,attention_target_mass,attention,12,20000,sgd,all_scheduled,20260815,0.20536269081359898,0.7657787510889792
C64-d16-L2-H4-m4-ffn32,True,2.6254663138029475,0.310039984326189,True,increase,positive,all_scheduled,1.24595471440504,1,0,attention_target_over_distractor_log_margin,attention,12,20000,sgd,all_scheduled,20260815,2.2342916013063685,0.5576508964526128
C64-d16-L2-H4-m4-ffn32,False,0.0027999333571642267,-0.06902081402173887,True,decrease,negative,function_gate,-0.031616717111319304,1,0,attention_mean_distractor_mass,attention,12,20000,sgd,claim_eligible,20260815,0.0665782603402249,-0.47488049326842025
C64-d16-L2-H4-m4-ffn32,False,0.028081541741266834,-0.16074726132986447,True,descriptive,negative,function_gate,-0.062412237748503685,1,0,attention_self_mass,attention,12,20000,sgd,claim_eligible,20260815,0.17391721522761888,-0.35886175883635196
C64-d16-L2-H4-m4-ffn32,True,0.2803233346280949,0.06006076391786337,True,increase,positive,function_gate,0.15726238489151,1,0,attention_target_mass,attention,12,20000,sgd,claim_eligible,20260815,0.20536269081359898,0.7657787510889792
C64-d16-L2-H4-m4-ffn32,True,2.6254663138029475,0.310039984326189,True,increase,positive,function_gate,1.24595471440504,1,0,attention_target_over_distractor_log_margin,attention,12,20000,sgd,claim_eligible,20260815,2.2342916013063685,0.5576508964526128
C64-d16-L2-H4-m4-ffn32,True,-0.045117003447376285,-0.11515103274335464,True,decrease,negative,all_scheduled,-0.08058972998211782,2,0,attention_mean_distractor_mass,attention,12,20000,sgd,all_scheduled,20260815,0.06542842209835664,-1.2317235751302336
C64-d16-L2-H4-m4-ffn32,False,0.035794551111757555,-0.09932294037813941,True,descriptive,negative,all_scheduled,-0.024662589964767296,2,0,attention_self_mass,attention,12,20000,sgd,all_scheduled,20260815,0.12514951935691346,-0.19706499946222042
C64-d16-L2-H4-m4-ffn32,True,0.413514221056054,0.13303834246471527,True,increase,positive,all_scheduled,0.2664317848781745,2,0,attention_target_mass,attention,12,20000,sgd,all_scheduled,20260815,0.26125695200736565,1.0198074456241184
C64-d16-L2-H4-m4-ffn32,True,3.931574698234907,1.098854089776675,True,increase,positive,all_scheduled,2.419944306525091,2,0,attention_target_over_distractor_log_margin,attention,12,20000,sgd,all_scheduled,20260815,2.6478761085817357,0.9139190080238573
C64-d16-L2-H4-m4-ffn32,True,-0.045117003447376285,-0.11515103274335464,True,decrease,negative,function_gate,-0.08058972998211782,2,0,attention_mean_distractor_mass,attention,12,20000,sgd,claim_eligible,20260815,0.06542842209835664,-1.2317235751302336
C64-d16-L2-H4-m4-ffn32,False,0.035794551111757555,-0.09932294037813941,True,descriptive,negative,function_gate,-0.024662589964767296,2,0,attention_self_mass,attention,12,20000,sgd,claim_eligible,20260815,0.12514951935691346,-0.19706499946222042
