seed,cell_key,transition,stress_gate_pass,tuned_gate_pass,stress_risk,tuned_risk,delta_risk,stress_accuracy,tuned_accuracy,delta_accuracy,stress_value_flip_effect,tuned_value_flip_effect,delta_value_flip_effect,stress_normalized_rank,tuned_normalized_rank,delta_normalized_rank
3,C32-d32-L2-H1-m4-ffnnone,pass_to_pass,True,True,9.790125477593392e-05,4.1311293898615986e-05,-5.6589960877317935e-05,1.0,1.0,0.0,0.9987287521362305,1.0019917488098145,0.0032629966735839844,0.33641281723976135,0.37700825929641724,0.040595442056655884
3,C32-d32-L2-H4-m4-ffn64,pass_to_pass,True,True,9.054565452970564e-05,0.0002220271126134321,0.00013148145808372647,1.0,0.9998779296875,-0.0001220703125,1.0002241134643555,0.9968757629394531,-0.0033483505249023438,0.32445141673088074,0.35507798194885254,0.030626565217971802
3,C32-d32-L2-H4-m4-ffnnone,pass_to_pass,True,True,0.0001773778349161148,5.555165625992231e-05,-0.0001218261786561925,1.0,1.0,0.0,1.0009124279022217,1.000626802444458,-0.0002856254577636719,0.3020358681678772,0.35376256704330444,0.051726698875427246
3,C32-d8-L2-H1-m4-ffn16,pass_to_pass,True,True,0.0016298431437462568,0.00022930806153453887,-0.001400535082211718,0.9990234375,0.9998779296875,0.0008544921875,1.0025355815887451,1.0012160539627075,-0.0013195276260375977,0.5067310333251953,0.5820344090461731,0.07530337572097778
3,C32-d8-L2-H1-m4-ffnnone,pass_to_pass,True,True,0.00011014033225364983,0.00030417321249842644,0.0001940328802447766,1.0,1.0,0.0,1.000306248664856,0.9978007078170776,-0.0025055408477783203,0.47346067428588867,0.5397116541862488,0.06625097990036011
3,C32-d8-L2-H4-m4-ffn16,pass_to_pass,True,True,0.005631502717733383,0.004930152557790279,-0.0007013501599431038,0.9970703125,0.997314453125,0.000244140625,0.983443021774292,0.9925273656845093,0.009084343910217285,0.489489883184433,0.47785910964012146,-0.011630773544311523
3,C32-d8-L2-H4-m4-ffnnone,pass_to_pass,True,True,0.011509865522384644,0.013980716466903687,0.002470850944519043,0.9932861328125,0.99365234375,0.0003662109375,0.9691863059997559,0.9732531309127808,0.004066824913024902,0.45862072706222534,0.5131912231445312,0.05457049608230591
3,C8-d8-L2-H1-m4-ffn16,pass_to_pass,True,True,9.882413723971695e-05,0.00017110188491642475,7.22777476767078e-05,1.0,1.0,0.0,1.0004342794418335,0.9991776943206787,-0.0012565851211547852,0.3981022536754608,0.4328404366970062,0.03473818302154541
3,C8-d8-L2-H1-m4-ffnnone,pass_to_pass,True,True,9.945203782990575e-05,0.00018583217752166092,8.638013969175518e-05,1.0,1.0,0.0,1.0008714199066162,0.9997775554656982,-0.0010938644409179688,0.44642704725265503,0.5037828683853149,0.05735582113265991
3,C8-d8-L2-H4-m4-ffn16,pass_to_pass,True,True,0.0001766655477695167,0.000503320072311908,0.0003266545245423913,1.0,1.0,0.0,1.0005353689193726,1.0004080533981323,-0.00012731552124023438,0.3582150340080261,0.41543716192245483,0.05722212791442871
