study_id,cell_id,cell_index,cell_key,seed,step,configured_steps,d_model,width,num_concepts,load,num_heads,heads,num_layers,memory_size,ffn_width,ffn,learning_rate,site,site_order,global_cosine,query_target_cosine,query_distractor_cosine,target_selectivity,participation_rank_normalized
scaling-tuned-adamw-10seeds-v1,cell-003-3e79f448723e,3,C32-d8-L2-H4-m4-ffnnone,9,0,800,8,8,32,4,4,4,2,4,,False,0.003,l0.post_ffn_residual,2,0.34370481967926025,-0.011820863001048565,-0.16157370805740356,0.14975285530090332,0.27234476804733276
scaling-tuned-adamw-10seeds-v1,cell-003-3e79f448723e,3,C32-d8-L2-H4-m4-ffnnone,9,0,800,8,8,32,4,4,4,2,4,,False,0.003,l1.post_attention_residual,3,0.43034398555755615,0.23321565985679626,0.11221254616975784,0.12100310623645782,0.2738587260246277
scaling-tuned-adamw-10seeds-v1,cell-003-3e79f448723e,3,C32-d8-L2-H4-m4-ffnnone,9,0,800,8,8,32,4,4,4,2,4,,False,0.003,l1.post_ffn_residual,4,0.43034398555755615,0.23321565985679626,0.11221254616975784,0.12100310623645782,0.2738587260246277
scaling-tuned-adamw-10seeds-v1,cell-003-3e79f448723e,3,C32-d8-L2-H4-m4-ffnnone,9,800,800,8,8,32,4,4,4,2,4,,False,0.003,input_embeddings,0,0.11176972091197968,0.024286668747663498,-0.4626966118812561,0.4869832694530487,0.2739914357662201
scaling-tuned-adamw-10seeds-v1,cell-003-3e79f448723e,3,C32-d8-L2-H4-m4-ffnnone,9,800,800,8,8,32,4,4,4,2,4,,False,0.003,l0.post_attention_residual,1,0.05092691630125046,0.7433634996414185,-0.05571907013654709,0.7990825772285461,0.25472480058670044
scaling-tuned-adamw-10seeds-v1,cell-003-3e79f448723e,3,C32-d8-L2-H4-m4-ffnnone,9,800,800,8,8,32,4,4,4,2,4,,False,0.003,l0.post_ffn_residual,2,0.05092691630125046,0.7433634996414185,-0.05571907013654709,0.7990825772285461,0.25472480058670044
scaling-tuned-adamw-10seeds-v1,cell-003-3e79f448723e,3,C32-d8-L2-H4-m4-ffnnone,9,800,800,8,8,32,4,4,4,2,4,,False,0.003,l1.post_attention_residual,3,0.15249831974506378,0.9408267736434937,0.0635303407907486,0.8772964477539062,0.1417417824268341
scaling-tuned-adamw-10seeds-v1,cell-003-3e79f448723e,3,C32-d8-L2-H4-m4-ffnnone,9,800,800,8,8,32,4,4,4,2,4,,False,0.003,l1.post_ffn_residual,4,0.15249831974506378,0.9408267736434937,0.0635303407907486,0.8772964477539062,0.1417417824268341
scaling-tuned-adamw-10seeds-v1,cell-006-f100eb25da99,6,C32-d8-L2-H1-m4-ffn16,0,0,800,8,8,32,4,1,1,2,4,16,True,0.003,input_embeddings,0,0.12208102643489838,-0.018656130880117416,-0.304672509431839,0.2860163748264313,0.3005276918411255
scaling-tuned-adamw-10seeds-v1,cell-006-f100eb25da99,6,C32-d8-L2-H1-m4-ffn16,0,0,800,8,8,32,4,1,1,2,4,16,True,0.003,l0.post_attention_residual,1,0.21718870103359222,0.04796108603477478,-0.21412424743175507,0.26208534836769104,0.3046295940876007
scaling-tuned-adamw-10seeds-v1,cell-006-f100eb25da99,6,C32-d8-L2-H1-m4-ffn16,0,0,800,8,8,32,4,1,1,2,4,16,True,0.003,l0.post_ffn_residual,2,0.3161081373691559,0.19387522339820862,0.016694791615009308,0.1771804392337799,0.2877746522426605
scaling-tuned-adamw-10seeds-v1,cell-006-f100eb25da99,6,C32-d8-L2-H1-m4-ffn16,0,0,800,8,8,32,4,1,1,2,4,16,True,0.003,l1.post_attention_residual,3,0.6441129446029663,0.575178325176239,0.4910825490951538,0.08409573882818222,0.2858767509460449
scaling-tuned-adamw-10seeds-v1,cell-006-f100eb25da99,6,C32-d8-L2-H1-m4-ffn16,0,0,800,8,8,32,4,1,1,2,4,16,True,0.003,l1.post_ffn_residual,4,0.6891970038414001,0.6015833020210266,0.5387359857559204,0.06284737586975098,0.2689480781555176
scaling-tuned-adamw-10seeds-v1,cell-006-f100eb25da99,6,C32-d8-L2-H1-m4-ffn16,0,800,800,8,8,32,4,1,1,2,4,16,True,0.003,input_embeddings,0,0.10908514261245728,0.43764933943748474,-0.1504756510257721,0.5881249904632568,0.3113333582878113
scaling-tuned-adamw-10seeds-v1,cell-006-f100eb25da99,6,C32-d8-L2-H1-m4-ffn16,0,800,800,8,8,32,4,1,1,2,4,16,True,0.003,l0.post_attention_residual,1,0.12616518139839172,0.6756335496902466,-0.05132919177412987,0.726962685585022,0.21599344909191132
scaling-tuned-adamw-10seeds-v1,cell-006-f100eb25da99,6,C32-d8-L2-H1-m4-ffn16,0,800,800,8,8,32,4,1,1,2,4,16,True,0.003,l0.post_ffn_residual,2,0.15764622390270233,0.7942800521850586,0.08184228837490082,0.7124377489089966,0.20965765416622162
scaling-tuned-adamw-10seeds-v1,cell-006-f100eb25da99,6,C32-d8-L2-H1-m4-ffn16,0,800,800,8,8,32,4,1,1,2,4,16,True,0.003,l1.post_attention_residual,3,0.1563410758972168,0.848825216293335,0.043763287365436554,0.8050619959831238,0.16432616114616394
scaling-tuned-adamw-10seeds-v1,cell-006-f100eb25da99,6,C32-d8-L2-H1-m4-ffn16,0,800,800,8,8,32,4,1,1,2,4,16,True,0.003,l1.post_ffn_residual,4,0.3418184518814087,0.9078526496887207,0.22234532237052917,0.6855073571205139,0.14763382077217102
scaling-tuned-adamw-10seeds-v1,cell-006-f100eb25da99,6,C32-d8-L2-H1-m4-ffn16,1,0,800,8,8,32,4,1,1,2,4,16,True,0.003,input_embeddings,0,0.12085403501987457,0.007510151714086533,-0.23307713866233826,0.24058730900287628,0.29905587434768677
scaling-tuned-adamw-10seeds-v1,cell-006-f100eb25da99,6,C32-d8-L2-H1-m4-ffn16,1,0,800,8,8,32,4,1,1,2,4,16,True,0.003,l0.post_attention_residual,1,0.2541407644748688,0.2163969725370407,0.04762239754199982,0.1687745749950409,0.3081013858318329
scaling-tuned-adamw-10seeds-v1,cell-006-f100eb25da99,6,C32-d8-L2-H1-m4-ffn16,1,0,800,8,8,32,4,1,1,2,4,16,True,0.003,l0.post_ffn_residual,2,0.1542036235332489,0.2665979862213135,0.14996039867401123,0.11663761734962463,0.26842308044433594
scaling-tuned-adamw-10seeds-v1,cell-006-f100eb25da99,6,C32-d8-L2-H1-m4-ffn16,1,0,800,8,8,32,4,1,1,2,4,16,True,0.003,l1.post_attention_residual,3,0.2523728013038635,0.2878616452217102,0.20687322318553925,0.08098842948675156,0.26783880591392517
scaling-tuned-adamw-10seeds-v1,cell-006-f100eb25da99,6,C32-d8-L2-H1-m4-ffn16,1,0,800,8,8,32,4,1,1,2,4,16,True,0.003,l1.post_ffn_residual,4,0.25747010111808777,0.2636960744857788,0.22949844598770142,0.03419763967394829,0.2290022373199463
scaling-tuned-adamw-10seeds-v1,cell-006-f100eb25da99,6,C32-d8-L2-H1-m4-ffn16,1,800,800,8,8,32,4,1,1,2,4,16,True,0.003,input_embeddings,0,0.22852987051010132,0.06004903465509415,-0.23595914244651794,0.2960081696510315,0.2989562749862671
scaling-tuned-adamw-10seeds-v1,cell-006-f100eb25da99,6,C32-d8-L2-H1-m4-ffn16,1,800,800,8,8,32,4,1,1,2,4,16,True,0.003,l0.post_attention_residual,1,0.47877365350723267,0.3426939845085144,0.1693883240222931,0.1733056753873825,0.28441154956817627
scaling-tuned-adamw-10seeds-v1,cell-006-f100eb25da99,6,C32-d8-L2-H1-m4-ffn16,1,800,800,8,8,32,4,1,1,2,4,16,True,0.003,l0.post_ffn_residual,2,0.09217570722103119,0.480987548828125,-0.037202879786491394,0.5181903839111328,0.27880436182022095
scaling-tuned-adamw-10seeds-v1,cell-006-f100eb25da99,6,C32-d8-L2-H1-m4-ffn16,1,800,800,8,8,32,4,1,1,2,4,16,True,0.003,l1.post_attention_residual,3,0.1497940868139267,0.8009212017059326,0.07045195996761322,0.7304692268371582,0.16996778547763824
scaling-tuned-adamw-10seeds-v1,cell-006-f100eb25da99,6,C32-d8-L2-H1-m4-ffn16,1,800,800,8,8,32,4,1,1,2,4,16,True,0.003,l1.post_ffn_residual,4,0.17945179343223572,0.901786744594574,0.0923985093832016,0.8093881607055664,0.14965632557868958
scaling-tuned-adamw-10seeds-v1,cell-006-f100eb25da99,6,C32-d8-L2-H1-m4-ffn16,2,0,800,8,8,32,4,1,1,2,4,16,True,0.003,input_embeddings,0,0.2076881229877472,0.2685888409614563,-0.05847729369997978,0.3270661532878876,0.287850558757782
scaling-tuned-adamw-10seeds-v1,cell-006-f100eb25da99,6,C32-d8-L2-H1-m4-ffn16,2,0,800,8,8,32,4,1,1,2,4,16,True,0.003,l0.post_attention_residual,1,0.2425970584154129,0.2963863015174866,-0.007947886362671852,0.30433422327041626,0.2937375605106354
scaling-tuned-adamw-10seeds-v1,cell-006-f100eb25da99,6,C32-d8-L2-H1-m4-ffn16,2,0,800,8,8,32,4,1,1,2,4,16,True,0.003,l0.post_ffn_residual,2,0.3151824474334717,0.5010868310928345,0.18055929243564606,0.3205275535583496,0.28394433856010437
scaling-tuned-adamw-10seeds-v1,cell-006-f100eb25da99,6,C32-d8-L2-H1-m4-ffn16,2,0,800,8,8,32,4,1,1,2,4,16,True,0.003,l1.post_attention_residual,3,0.5646160840988159,0.6539276838302612,0.458210289478302,0.195717453956604,0.24744917452335358
scaling-tuned-adamw-10seeds-v1,cell-006-f100eb25da99,6,C32-d8-L2-H1-m4-ffn16,2,0,800,8,8,32,4,1,1,2,4,16,True,0.003,l1.post_ffn_residual,4,0.5115575790405273,0.5753625631332397,0.41440442204475403,0.16095812618732452,0.24478745460510254
scaling-tuned-adamw-10seeds-v1,cell-006-f100eb25da99,6,C32-d8-L2-H1-m4-ffn16,2,800,800,8,8,32,4,1,1,2,4,16,True,0.003,input_embeddings,0,0.16851556301116943,0.4230482280254364,-0.07402303814888,0.49707120656967163,0.31238436698913574
scaling-tuned-adamw-10seeds-v1,cell-006-f100eb25da99,6,C32-d8-L2-H1-m4-ffn16,2,800,800,8,8,32,4,1,1,2,4,16,True,0.003,l0.post_attention_residual,1,0.22147715091705322,0.3869866132736206,-0.03282534331083298,0.4198119640350342,0.24554598331451416
scaling-tuned-adamw-10seeds-v1,cell-006-f100eb25da99,6,C32-d8-L2-H1-m4-ffn16,2,800,800,8,8,32,4,1,1,2,4,16,True,0.003,l0.post_ffn_residual,2,0.14138689637184143,0.6438413858413696,0.07447341084480286,0.5693680644035339,0.2211397886276245
scaling-tuned-adamw-10seeds-v1,cell-006-f100eb25da99,6,C32-d8-L2-H1-m4-ffn16,2,800,800,8,8,32,4,1,1,2,4,16,True,0.003,l1.post_attention_residual,3,0.16501735150814056,0.8636964559555054,0.08326632529497147,0.7804300785064697,0.1601404845714569
scaling-tuned-adamw-10seeds-v1,cell-006-f100eb25da99,6,C32-d8-L2-H1-m4-ffn16,2,800,800,8,8,32,4,1,1,2,4,16,True,0.003,l1.post_ffn_residual,4,0.2217508852481842,0.9172512292861938,0.1453453004360199,0.7719060182571411,0.15381702780723572
scaling-tuned-adamw-10seeds-v1,cell-006-f100eb25da99,6,C32-d8-L2-H1-m4-ffn16,3,0,800,8,8,32,4,1,1,2,4,16,True,0.003,input_embeddings,0,0.12056823074817657,0.39706945419311523,0.015487671829760075,0.38158178329467773,0.3293367624282837
scaling-tuned-adamw-10seeds-v1,cell-006-f100eb25da99,6,C32-d8-L2-H1-m4-ffn16,3,0,800,8,8,32,4,1,1,2,4,16,True,0.003,l0.post_attention_residual,1,0.2714967131614685,0.3874601721763611,0.1617119014263153,0.22574827075004578,0.27408456802368164
scaling-tuned-adamw-10seeds-v1,cell-006-f100eb25da99,6,C32-d8-L2-H1-m4-ffn16,3,0,800,8,8,32,4,1,1,2,4,16,True,0.003,l0.post_ffn_residual,2,0.17467933893203735,0.3042822480201721,0.11568617820739746,0.18859606981277466,0.2617775499820709
scaling-tuned-adamw-10seeds-v1,cell-006-f100eb25da99,6,C32-d8-L2-H1-m4-ffn16,3,0,800,8,8,32,4,1,1,2,4,16,True,0.003,l1.post_attention_residual,3,0.3068220615386963,0.41877150535583496,0.26112377643585205,0.1576477289199829,0.2704560160636902
scaling-tuned-adamw-10seeds-v1,cell-006-f100eb25da99,6,C32-d8-L2-H1-m4-ffn16,3,0,800,8,8,32,4,1,1,2,4,16,True,0.003,l1.post_ffn_residual,4,0.37830471992492676,0.4989608824253082,0.3935784697532654,0.10538242757320404,0.24690458178520203
scaling-tuned-adamw-10seeds-v1,cell-006-f100eb25da99,6,C32-d8-L2-H1-m4-ffn16,3,800,800,8,8,32,4,1,1,2,4,16,True,0.003,input_embeddings,0,0.14610326290130615,0.28940898180007935,-0.14065933227539062,0.43006831407546997,0.3360251784324646
scaling-tuned-adamw-10seeds-v1,cell-006-f100eb25da99,6,C32-d8-L2-H1-m4-ffn16,3,800,800,8,8,32,4,1,1,2,4,16,True,0.003,l0.post_attention_residual,1,0.17210668325424194,0.19615724682807922,-0.17320752143859863,0.36936476826667786,0.3086610734462738
scaling-tuned-adamw-10seeds-v1,cell-006-f100eb25da99,6,C32-d8-L2-H1-m4-ffn16,3,800,800,8,8,32,4,1,1,2,4,16,True,0.003,l0.post_ffn_residual,2,0.06324588507413864,0.5685214996337891,-0.025814305990934372,0.5943357348442078,0.2788296937942505
scaling-tuned-adamw-10seeds-v1,cell-006-f100eb25da99,6,C32-d8-L2-H1-m4-ffn16,3,800,800,8,8,32,4,1,1,2,4,16,True,0.003,l1.post_attention_residual,3,0.14190377295017242,0.8389951586723328,0.024300074204802513,0.8146951198577881,0.17405319213867188
scaling-tuned-adamw-10seeds-v1,cell-006-f100eb25da99,6,C32-d8-L2-H1-m4-ffn16,3,800,800,8,8,32,4,1,1,2,4,16,True,0.003,l1.post_ffn_residual,4,0.21012738347053528,0.8752766847610474,0.10913898795843124,0.7661377191543579,0.16564154624938965
scaling-tuned-adamw-10seeds-v1,cell-006-f100eb25da99,6,C32-d8-L2-H1-m4-ffn16,4,0,800,8,8,32,4,1,1,2,4,16,True,0.003,input_embeddings,0,0.17400601506233215,0.2075415849685669,-0.14652539789676666,0.35406696796417236,0.2922048270702362
scaling-tuned-adamw-10seeds-v1,cell-006-f100eb25da99,6,C32-d8-L2-H1-m4-ffn16,4,0,800,8,8,32,4,1,1,2,4,16,True,0.003,l0.post_attention_residual,1,0.37217259407043457,0.40124356746673584,0.19319577515125275,0.2080478072166443,0.2996571362018585
scaling-tuned-adamw-10seeds-v1,cell-006-f100eb25da99,6,C32-d8-L2-H1-m4-ffn16,4,0,800,8,8,32,4,1,1,2,4,16,True,0.003,l0.post_ffn_residual,2,0.43652161955833435,0.3957338333129883,0.20996157824993134,0.18577225506305695,0.29389113187789917
scaling-tuned-adamw-10seeds-v1,cell-006-f100eb25da99,6,C32-d8-L2-H1-m4-ffn16,4,0,800,8,8,32,4,1,1,2,4,16,True,0.003,l1.post_attention_residual,3,0.618260383605957,0.5675919055938721,0.4497067928314209,0.11788514256477356,0.26059919595718384
scaling-tuned-adamw-10seeds-v1,cell-006-f100eb25da99,6,C32-d8-L2-H1-m4-ffn16,4,0,800,8,8,32,4,1,1,2,4,16,True,0.003,l1.post_ffn_residual,4,0.6475195288658142,0.5654768943786621,0.46023744344711304,0.10523946583271027,0.2504836320877075
scaling-tuned-adamw-10seeds-v1,cell-006-f100eb25da99,6,C32-d8-L2-H1-m4-ffn16,4,800,800,8,8,32,4,1,1,2,4,16,True,0.003,input_embeddings,0,0.21969017386436462,0.5859056711196899,0.018010783940553665,0.5678948760032654,0.3076998293399811
scaling-tuned-adamw-10seeds-v1,cell-006-f100eb25da99,6,C32-d8-L2-H1-m4-ffn16,4,800,800,8,8,32,4,1,1,2,4,16,True,0.003,l0.post_attention_residual,1,0.27265462279319763,0.7548085451126099,0.20429672300815582,0.5505118370056152,0.2577294707298279
scaling-tuned-adamw-10seeds-v1,cell-006-f100eb25da99,6,C32-d8-L2-H1-m4-ffn16,4,800,800,8,8,32,4,1,1,2,4,16,True,0.003,l0.post_ffn_residual,2,0.17354285717010498,0.727636456489563,0.06904646754264832,0.6585900187492371,0.2673712372779846
scaling-tuned-adamw-10seeds-v1,cell-006-f100eb25da99,6,C32-d8-L2-H1-m4-ffn16,4,800,800,8,8,32,4,1,1,2,4,16,True,0.003,l1.post_attention_residual,3,0.1938703954219818,0.8513051867485046,0.08416952937841415,0.7671356797218323,0.20439064502716064
scaling-tuned-adamw-10seeds-v1,cell-006-f100eb25da99,6,C32-d8-L2-H1-m4-ffn16,4,800,800,8,8,32,4,1,1,2,4,16,True,0.003,l1.post_ffn_residual,4,0.28992408514022827,0.9000422358512878,0.21115097403526306,0.6888912320137024,0.15603363513946533
scaling-tuned-adamw-10seeds-v1,cell-006-f100eb25da99,6,C32-d8-L2-H1-m4-ffn16,5,0,800,8,8,32,4,1,1,2,4,16,True,0.003,input_embeddings,0,0.10886634886264801,-0.013935063034296036,-0.19632120430469513,0.18238615989685059,0.32820749282836914
scaling-tuned-adamw-10seeds-v1,cell-006-f100eb25da99,6,C32-d8-L2-H1-m4-ffn16,5,0,800,8,8,32,4,1,1,2,4,16,True,0.003,l0.post_attention_residual,1,0.36271291971206665,0.26508191227912903,0.13128352165222168,0.13379839062690735,0.3122991919517517
scaling-tuned-adamw-10seeds-v1,cell-006-f100eb25da99,6,C32-d8-L2-H1-m4-ffn16,5,0,800,8,8,32,4,1,1,2,4,16,True,0.003,l0.post_ffn_residual,2,0.5511019229888916,0.5442874431610107,0.397591769695282,0.14669564366340637,0.3245016932487488
scaling-tuned-adamw-10seeds-v1,cell-006-f100eb25da99,6,C32-d8-L2-H1-m4-ffn16,5,0,800,8,8,32,4,1,1,2,4,16,True,0.003,l1.post_attention_residual,3,0.5869280099868774,0.5987610816955566,0.48599666357040405,0.1127644032239914,0.31133413314819336
scaling-tuned-adamw-10seeds-v1,cell-006-f100eb25da99,6,C32-d8-L2-H1-m4-ffn16,5,0,800,8,8,32,4,1,1,2,4,16,True,0.003,l1.post_ffn_residual,4,0.5123533010482788,0.444061279296875,0.3102114200592041,0.1338498592376709,0.2983865439891815
scaling-tuned-adamw-10seeds-v1,cell-006-f100eb25da99,6,C32-d8-L2-H1-m4-ffn16,5,800,800,8,8,32,4,1,1,2,4,16,True,0.003,input_embeddings,0,0.12502548098564148,0.30417245626449585,-0.1852724552154541,0.48944494128227234,0.31885603070259094
scaling-tuned-adamw-10seeds-v1,cell-006-f100eb25da99,6,C32-d8-L2-H1-m4-ffn16,5,800,800,8,8,32,4,1,1,2,4,16,True,0.003,l0.post_attention_residual,1,0.11567240953445435,0.6701561212539673,0.015754789113998413,0.6544013023376465,0.23068055510520935
scaling-tuned-adamw-10seeds-v1,cell-006-f100eb25da99,6,C32-d8-L2-H1-m4-ffn16,5,800,800,8,8,32,4,1,1,2,4,16,True,0.003,l0.post_ffn_residual,2,0.1642020046710968,0.6292870044708252,-0.015536712482571602,0.6448236703872681,0.20190221071243286
scaling-tuned-adamw-10seeds-v1,cell-006-f100eb25da99,6,C32-d8-L2-H1-m4-ffn16,5,800,800,8,8,32,4,1,1,2,4,16,True,0.003,l1.post_attention_residual,3,0.14342021942138672,0.7484837770462036,0.016801543533802032,0.7316821813583374,0.19845879077911377
scaling-tuned-adamw-10seeds-v1,cell-006-f100eb25da99,6,C32-d8-L2-H1-m4-ffn16,5,800,800,8,8,32,4,1,1,2,4,16,True,0.003,l1.post_ffn_residual,4,0.13803699612617493,0.85727858543396,0.04309612885117531,0.8141824007034302,0.15372994542121887
scaling-tuned-adamw-10seeds-v1,cell-006-f100eb25da99,6,C32-d8-L2-H1-m4-ffn16,6,0,800,8,8,32,4,1,1,2,4,16,True,0.003,input_embeddings,0,0.2535543739795685,0.3572026491165161,-0.026383619755506516,0.38358625769615173,0.3161274492740631
scaling-tuned-adamw-10seeds-v1,cell-006-f100eb25da99,6,C32-d8-L2-H1-m4-ffn16,6,0,800,8,8,32,4,1,1,2,4,16,True,0.003,l0.post_attention_residual,1,0.500725507736206,0.5599491596221924,0.2962383031845093,0.2637108564376831,0.31634652614593506
scaling-tuned-adamw-10seeds-v1,cell-006-f100eb25da99,6,C32-d8-L2-H1-m4-ffn16,6,0,800,8,8,32,4,1,1,2,4,16,True,0.003,l0.post_ffn_residual,2,0.4432513117790222,0.4528907537460327,0.1352042853832245,0.3176864683628082,0.28437793254852295
scaling-tuned-adamw-10seeds-v1,cell-006-f100eb25da99,6,C32-d8-L2-H1-m4-ffn16,6,0,800,8,8,32,4,1,1,2,4,16,True,0.003,l1.post_attention_residual,3,0.3934524655342102,0.426828533411026,0.11313273012638092,0.31369584798812866,0.2891414165496826
scaling-tuned-adamw-10seeds-v1,cell-006-f100eb25da99,6,C32-d8-L2-H1-m4-ffn16,6,0,800,8,8,32,4,1,1,2,4,16,True,0.003,l1.post_ffn_residual,4,0.42860642075538635,0.5030140280723572,0.19579993188381195,0.3072141110897064,0.27116483449935913
scaling-tuned-adamw-10seeds-v1,cell-006-f100eb25da99,6,C32-d8-L2-H1-m4-ffn16,6,800,800,8,8,32,4,1,1,2,4,16,True,0.003,input_embeddings,0,0.14608779549598694,0.6408672332763672,0.018174441531300545,0.6226928234100342,0.2866446375846863
scaling-tuned-adamw-10seeds-v1,cell-006-f100eb25da99,6,C32-d8-L2-H1-m4-ffn16,6,800,800,8,8,32,4,1,1,2,4,16,True,0.003,l0.post_attention_residual,1,0.2870945334434509,0.7915982604026794,0.23827216029167175,0.5533261299133301,0.2224654257297516
scaling-tuned-adamw-10seeds-v1,cell-006-f100eb25da99,6,C32-d8-L2-H1-m4-ffn16,6,800,800,8,8,32,4,1,1,2,4,16,True,0.003,l0.post_ffn_residual,2,0.17652183771133423,0.6329904198646545,0.1053636223077774,0.5276267528533936,0.265153706073761
scaling-tuned-adamw-10seeds-v1,cell-006-f100eb25da99,6,C32-d8-L2-H1-m4-ffn16,6,800,800,8,8,32,4,1,1,2,4,16,True,0.003,l1.post_attention_residual,3,0.17465557157993317,0.7107375860214233,0.06313671916723251,0.6476008892059326,0.2301715612411499
scaling-tuned-adamw-10seeds-v1,cell-006-f100eb25da99,6,C32-d8-L2-H1-m4-ffn16,6,800,800,8,8,32,4,1,1,2,4,16,True,0.003,l1.post_ffn_residual,4,0.22947394847869873,0.863093376159668,0.1088835597038269,0.7542097568511963,0.1641509234905243
scaling-tuned-adamw-10seeds-v1,cell-006-f100eb25da99,6,C32-d8-L2-H1-m4-ffn16,7,0,800,8,8,32,4,1,1,2,4,16,True,0.003,input_embeddings,0,0.16841435432434082,0.3813357949256897,0.012256350368261337,0.36907947063446045,0.3062093257904053
scaling-tuned-adamw-10seeds-v1,cell-006-f100eb25da99,6,C32-d8-L2-H1-m4-ffn16,7,0,800,8,8,32,4,1,1,2,4,16,True,0.003,l0.post_attention_residual,1,0.2722025513648987,0.4753495156764984,0.16187681257724762,0.3134726881980896,0.2837381362915039
scaling-tuned-adamw-10seeds-v1,cell-006-f100eb25da99,6,C32-d8-L2-H1-m4-ffn16,7,0,800,8,8,32,4,1,1,2,4,16,True,0.003,l0.post_ffn_residual,2,0.42322108149528503,0.6299608945846558,0.36193329095840454,0.2680276334285736,0.267055869102478
scaling-tuned-adamw-10seeds-v1,cell-006-f100eb25da99,6,C32-d8-L2-H1-m4-ffn16,7,0,800,8,8,32,4,1,1,2,4,16,True,0.003,l1.post_attention_residual,3,0.34634172916412354,0.5653112530708313,0.25058501958847046,0.31472620368003845,0.2729639410972595
scaling-tuned-adamw-10seeds-v1,cell-006-f100eb25da99,6,C32-d8-L2-H1-m4-ffn16,7,0,800,8,8,32,4,1,1,2,4,16,True,0.003,l1.post_ffn_residual,4,0.4867929518222809,0.7078176140785217,0.4473531246185303,0.26046448945999146,0.26107221841812134
scaling-tuned-adamw-10seeds-v1,cell-006-f100eb25da99,6,C32-d8-L2-H1-m4-ffn16,7,800,800,8,8,32,4,1,1,2,4,16,True,0.003,input_embeddings,0,0.11655972898006439,0.5657714605331421,-0.009612933732569218,0.5753843784332275,0.30723023414611816
scaling-tuned-adamw-10seeds-v1,cell-006-f100eb25da99,6,C32-d8-L2-H1-m4-ffn16,7,800,800,8,8,32,4,1,1,2,4,16,True,0.003,l0.post_attention_residual,1,0.18798671662807465,0.8811622858047485,0.07810886204242706,0.8030534386634827,0.17858444154262543
scaling-tuned-adamw-10seeds-v1,cell-006-f100eb25da99,6,C32-d8-L2-H1-m4-ffn16,7,800,800,8,8,32,4,1,1,2,4,16,True,0.003,l0.post_ffn_residual,2,0.27947017550468445,0.9372029304504395,0.21607032418251038,0.7211325764656067,0.15620291233062744
scaling-tuned-adamw-10seeds-v1,cell-006-f100eb25da99,6,C32-d8-L2-H1-m4-ffn16,7,800,800,8,8,32,4,1,1,2,4,16,True,0.003,l1.post_attention_residual,3,0.3238123059272766,0.936887264251709,0.26812899112701416,0.6687582731246948,0.15901093184947968
scaling-tuned-adamw-10seeds-v1,cell-006-f100eb25da99,6,C32-d8-L2-H1-m4-ffn16,7,800,800,8,8,32,4,1,1,2,4,16,True,0.003,l1.post_ffn_residual,4,0.3360217213630676,0.9567565321922302,0.2841216027736664,0.6726348996162415,0.14993467926979065
scaling-tuned-adamw-10seeds-v1,cell-006-f100eb25da99,6,C32-d8-L2-H1-m4-ffn16,8,0,800,8,8,32,4,1,1,2,4,16,True,0.003,input_embeddings,0,0.14439846575260162,0.26512739062309265,-0.0012284484691917896,0.26635584235191345,0.3126823306083679
scaling-tuned-adamw-10seeds-v1,cell-006-f100eb25da99,6,C32-d8-L2-H1-m4-ffn16,8,0,800,8,8,32,4,1,1,2,4,16,True,0.003,l0.post_attention_residual,1,0.35524654388427734,0.4085542559623718,0.1983409821987152,0.21021327376365662,0.2993890047073364
scaling-tuned-adamw-10seeds-v1,cell-006-f100eb25da99,6,C32-d8-L2-H1-m4-ffn16,8,0,800,8,8,32,4,1,1,2,4,16,True,0.003,l0.post_ffn_residual,2,0.44375908374786377,0.42193394899368286,0.2633305788040161,0.15860337018966675,0.2919285297393799
scaling-tuned-adamw-10seeds-v1,cell-006-f100eb25da99,6,C32-d8-L2-H1-m4-ffn16,8,0,800,8,8,32,4,1,1,2,4,16,True,0.003,l1.post_attention_residual,3,0.501610517501831,0.5151207447052002,0.3526584506034851,0.1624622642993927,0.2917857766151428
scaling-tuned-adamw-10seeds-v1,cell-006-f100eb25da99,6,C32-d8-L2-H1-m4-ffn16,8,0,800,8,8,32,4,1,1,2,4,16,True,0.003,l1.post_ffn_residual,4,0.5102419853210449,0.5463237166404724,0.39129841327667236,0.15502530336380005,0.2726304829120636
scaling-tuned-adamw-10seeds-v1,cell-006-f100eb25da99,6,C32-d8-L2-H1-m4-ffn16,8,800,800,8,8,32,4,1,1,2,4,16,True,0.003,input_embeddings,0,0.10213030129671097,0.487651526927948,-0.06449238955974579,0.552143931388855,0.3193313479423523
scaling-tuned-adamw-10seeds-v1,cell-006-f100eb25da99,6,C32-d8-L2-H1-m4-ffn16,8,800,800,8,8,32,4,1,1,2,4,16,True,0.003,l0.post_attention_residual,1,0.14135336875915527,0.6212906837463379,-0.030094381421804428,0.6513850688934326,0.2647610604763031
scaling-tuned-adamw-10seeds-v1,cell-006-f100eb25da99,6,C32-d8-L2-H1-m4-ffn16,8,800,800,8,8,32,4,1,1,2,4,16,True,0.003,l0.post_ffn_residual,2,0.06218317151069641,0.6407431364059448,-0.05746356397867203,0.6982066631317139,0.2843232750892639
scaling-tuned-adamw-10seeds-v1,cell-006-f100eb25da99,6,C32-d8-L2-H1-m4-ffn16,8,800,800,8,8,32,4,1,1,2,4,16,True,0.003,l1.post_attention_residual,3,0.07439073920249939,0.8942508697509766,-0.039863456040620804,0.9341143369674683,0.1678241789340973
