arm,seed,step,accuracy,max_target_key_score_margin,mean_qk_factor_cosine
positive-small,102,400,0.00927734375,0.2087293267250061,0.2885128422093265
positive-small,102,800,0.00732421875,0.18093574047088623,0.22530713763380733
positive-small,102,1600,0.56201171875,0.5431650876998901,0.04786385911954455
positive-small,102,3200,0.890625,0.7828854322433472,0.1564083852174563
positive-small,102,6400,0.95263671875,2.534008741378784,0.2286642819506841
positive-small,103,0,0.0,2.9163707040424924e-06,1.0
positive-small,103,200,0.0048828125,0.05812335014343262,0.3087187777176026
positive-small,103,400,0.0087890625,0.020598113536834717,0.2925355274445358
positive-small,103,800,0.22314453125,0.3746371269226074,0.18624865811439406
positive-small,103,1600,0.63720703125,0.6697627902030945,0.12371476800138503
positive-small,103,3200,0.87939453125,0.7386970520019531,0.12397665289203977
positive-small,103,6400,0.97412109375,24.467262268066406,0.16062215229529458
positive-small,104,0,0.0,2.9018294753768714e-06,1.0
positive-small,104,200,0.00439453125,0.12399625778198242,0.28749295604829894
positive-small,104,400,0.0068359375,0.07810115814208984,0.27864148718048065
positive-small,104,800,0.009765625,0.062183380126953125,0.19351958418846169
positive-small,104,1600,0.51611328125,1.0361497402191162,0.03556523653684614
positive-small,104,3200,0.85986328125,0.7654187083244324,0.14323339538720214
positive-small,104,6400,0.958984375,2.39667010307312,0.13687674598707789
positive-small,105,0,0.0,2.7952064556302503e-06,1.0
positive-small,105,200,0.0068359375,0.07965028285980225,0.3345599109973513
positive-small,105,400,0.01416015625,0.1654227375984192,0.2913053303428649
positive-small,105,800,0.0146484375,0.07983958721160889,0.23703175730671613
positive-small,105,1600,0.6259765625,0.61149662733078,0.00932125165063416
positive-small,105,3200,0.8935546875,0.6837791800498962,0.12547634180796813
positive-small,105,6400,0.958984375,2.0804431438446045,0.1965009425799496
positive-small,106,0,0.0,2.6151394649787107e-06,1.0
positive-small,106,200,0.00732421875,0.09133481234312057,0.3264989551168995
positive-small,106,400,0.0068359375,0.2383165955543518,0.3462843490260019
positive-small,106,800,0.0615234375,0.3066561222076416,0.2981072897333611
positive-small,106,1600,0.615234375,0.26919519901275635,0.12984964969012827
positive-small,106,3200,0.8642578125,2.1907424926757812,0.14578860084856873
positive-small,106,6400,0.9375,4.143499374389648,0.09728255293676633
positive-small,107,0,0.0,2.77302979156957e-06,1.0
positive-small,107,200,0.00439453125,0.0736314058303833,0.28872835734038016
positive-small,107,400,0.00830078125,0.09291434288024902,0.3186595368589602
positive-small,107,800,0.0068359375,0.19686990976333618,0.19647429592401883
positive-small,107,1600,0.68505859375,1.5007702112197876,0.05175677129978886
positive-small,107,3200,0.9638671875,3.317979574203491,0.11747932302856054
positive-small,107,6400,0.98193359375,5.312768459320068,0.10268701919889442
positive-small,108,0,0.0,2.9156944947317243e-06,1.0
positive-small,108,200,0.00390625,0.046088218688964844,0.2906278977393639
positive-small,108,400,0.00830078125,0.03305181860923767,0.304257039097441
positive-small,108,800,0.0166015625,0.13307005167007446,0.22282616347560813
positive-small,108,1600,0.44287109375,0.5405128598213196,-0.004596083072178778
positive-small,108,3200,0.876953125,1.2534188032150269,0.17142282517153992
positive-small,108,6400,0.97314453125,4.076613426208496,0.1858934784193901
positive-small,109,0,0.0,2.851051476682187e-06,1.0
positive-small,109,200,0.00634765625,0.09587487578392029,0.2933278890338952
positive-small,109,400,0.00732421875,0.21435248851776123,0.2861239514642499
positive-small,109,800,0.01171875,0.1990089863538742,0.19778278979891567
positive-small,109,1600,0.43359375,0.5152616500854492,-0.036336159700382294
positive-small,109,3200,0.92626953125,2.1789674758911133,0.12378752319902986
positive-small,109,6400,0.9580078125,2.8502490520477295,0.21401379320884112
positive-small,110,0,0.0,2.8958131679246435e-06,1.0
positive-small,110,200,0.0078125,0.08057188242673874,0.28688358175244677
positive-small,110,400,0.00830078125,0.11265495419502258,0.3069709900522949
positive-small,110,800,0.01025390625,0.06755149364471436,0.23094937089696443
positive-small,110,1600,0.61328125,0.4317461848258972,0.09303736427165765
positive-small,110,3200,0.92236328125,0.4813917279243469,0.19114548639356949
positive-small,110,6400,0.9775390625,29.798809051513672,0.21029204669247073
positive-small,111,0,0.0,2.82961264019832e-06,0.9999999999999999
positive-small,111,200,0.0087890625,0.09479629993438721,0.32530176349877393
positive-small,111,400,0.0107421875,0.14433598518371582,0.2786864635729406
positive-small,111,800,0.0107421875,0.2086023986339569,0.20492294946459338
positive-small,111,1600,0.45556640625,0.18648932874202728,1.8050924147777758e-05
positive-small,111,3200,0.87939453125,0.4688212275505066,0.12565663724727438
positive-small,111,6400,0.923828125,0.3824184536933899,0.1847772383989417
positive-small,112,0,0.0,2.9837372039764887e-06,1.0
positive-small,112,200,0.0048828125,0.06724357604980469,0.296710237093628
positive-small,112,400,0.0048828125,0.09202662110328674,0.29874445595634197
positive-small,112,800,0.01220703125,0.11286300420761108,0.23706194828343766
positive-small,112,1600,0.5498046875,0.16120174527168274,0.015516683691400683
positive-small,112,3200,0.9052734375,0.3851194977760315,0.12458196064560928
positive-small,112,6400,0.93310546875,0.27470773458480835,0.16030144492835277
positive-small,113,0,0.0,2.894532599384547e-06,1.0
positive-small,113,200,0.001953125,0.05134791135787964,0.263093619040046
positive-small,113,400,0.00732421875,0.2174285650253296,0.2674069112731157
positive-small,113,800,0.0107421875,0.10915827751159668,0.2098743415561693
positive-small,113,1600,0.55322265625,0.13489115238189697,-0.003036515660930165
positive-small,113,3200,0.78759765625,0.43821102380752563,0.0663360972655922
positive-small,113,6400,0.8310546875,4.379758834838867,0.06794985170240352
positive-small,114,0,0.0,2.7573560146265663e-06,1.0
positive-small,114,200,0.0078125,0.1082162857055664,0.25422630497290766
positive-small,114,400,0.0048828125,0.08634960651397705,0.27882857015919416
positive-small,114,800,0.28466796875,0.7692723274230957,0.15000491586114995
positive-small,114,1600,0.67138671875,0.690854012966156,0.18244969265619332
positive-small,114,3200,0.90478515625,3.7631568908691406,0.19481279434766563
positive-small,114,6400,0.98046875,8.151287078857422,0.1670728094315584
positive-small,115,0,0.0,2.867297325792606e-06,1.0
positive-small,115,200,0.0078125,0.15651023387908936,0.2787149576644089
positive-small,115,400,0.0087890625,0.06878781318664551,0.27581991476375267
positive-small,115,800,0.01318359375,0.150101900100708,0.19166587664151039
positive-small,115,1600,0.45556640625,0.60245680809021,-0.040373548394471236
positive-small,115,3200,0.90234375,0.708659827709198,0.1370974643823381
positive-small,115,6400,0.93798828125,0.8754867315292358,0.2040686251295462
positive-small,116,0,0.0,2.8308440960245207e-06,1.0
positive-small,116,200,0.005859375,0.12529981136322021,0.2691082873414855
positive-small,116,400,0.0087890625,0.21507495641708374,0.29908946120968927
positive-small,116,800,0.013671875,0.11795000731945038,0.2351671027109048
positive-small,116,1600,0.5615234375,0.2578716576099396,-0.008122496692281093
positive-small,116,3200,0.794921875,0.258078932762146,0.08476975641026137
positive-small,116,6400,0.94140625,0.2414851188659668,0.1652820443428346
positive-small,117,0,0.0,3.1298527574108448e-06,1.0
positive-small,117,200,0.005859375,0.12504255771636963,0.2886059209095263
positive-small,117,400,0.0126953125,0.2812510132789612,0.30322940998965736
positive-small,117,800,0.015625,0.07234741747379303,0.25425328667713226
positive-small,117,1600,0.56494140625,0.30946508049964905,-0.006573626669834968
positive-small,117,3200,0.7958984375,0.29682207107543945,0.07501536306701578
positive-small,117,6400,0.9423828125,0.2955808639526367,0.1506067065199027
positive-small,118,0,0.0,2.97070528176846e-06,1.0
positive-small,118,200,0.00537109375,0.09120804071426392,0.27111915331563896
positive-small,118,400,0.0107421875,0.3115023970603943,0.2807659690081856
positive-small,118,800,0.0185546875,0.25206899642944336,0.21834650054069693
positive-small,118,1600,0.61474609375,1.0340837240219116,0.03209350992874461
positive-small,118,3200,0.8994140625,2.8014392852783203,0.10369399084730185
positive-small,118,6400,0.93896484375,1.1356892585754395,0.14185218225637278
positive-small,119,0,0.0,2.846033339665155e-06,1.0
positive-small,119,200,0.00390625,0.16905546188354492,0.2941071256765648
positive-small,119,400,0.00830078125,0.19150543212890625,0.32043743576567457
positive-small,119,800,0.01025390625,0.24713975191116333,0.20097160703905284
positive-small,119,1600,0.646484375,0.7324179410934448,0.03923032736348118
positive-small,119,3200,0.88330078125,0.8383361101150513,0.1345656528976695
positive-small,119,6400,0.951171875,1.3829491138458252,0.20711815081401558
negative-small,100,0,0.0,-1.7940997167897876e-06,-1.0
negative-small,100,200,0.0068359375,0.13274574279785156,0.3086620642960254
negative-small,100,400,0.01025390625,0.28136110305786133,0.2875980589507322
negative-small,100,800,0.0087890625,0.3533060550689697,0.23702993930365945
negative-small,100,1600,0.55859375,0.6051097512245178,-0.016212992966698973
negative-small,100,3200,0.89990234375,0.8835353851318359,0.12617752668159954
negative-small,100,6400,0.9716796875,2.973690986633301,0.17406380067806868
negative-small,101,0,0.0,-1.8576806724013295e-06,-1.0
negative-small,101,200,0.00537109375,0.06948518753051758,0.2984004493555228
negative-small,101,400,0.009765625,0.0948951244354248,0.3164912818265404
negative-small,101,800,0.0146484375,0.21711291372776031,0.2120700415542741
negative-small,101,1600,0.50048828125,0.8252461552619934,0.01819386191020818
negative-small,101,3200,0.91259765625,2.1008050441741943,0.16412322687027353
negative-small,101,6400,0.96826171875,3.5411627292633057,0.15953001772675576
negative-small,102,0,0.0,-1.60082163347397e-06,-1.0
negative-small,102,200,0.00439453125,0.16395854949951172,0.3078977365941735
negative-small,102,400,0.01025390625,0.2300701141357422,0.29549521489093394
negative-small,102,800,0.01025390625,0.24898242950439453,0.2235011758832519
negative-small,102,1600,0.5869140625,0.1732437014579773,0.07757401000296502
negative-small,102,3200,0.88427734375,4.618139266967773,0.13876730595157455
negative-small,102,6400,0.94189453125,4.025412559509277,0.13035507432507287
negative-small,103,0,0.0,-1.8076102605846245e-06,-1.0
negative-small,103,200,0.00537109375,0.06403279304504395,0.29949768538576993
negative-small,103,400,0.0087890625,0.05972433090209961,0.29550831686088874
negative-small,103,800,0.12939453125,0.525689959526062,0.22806456548716458
negative-small,103,1600,0.62255859375,3.572897434234619,0.09316388251769103
negative-small,103,3200,0.91259765625,0.2578449547290802,0.13399806008998236
negative-small,103,6400,0.94482421875,1.183786392211914,0.16621656416897443
negative-small,104,0,0.0,-1.736057129164692e-06,-1.0
negative-small,104,200,0.00390625,0.10884034633636475,0.2942416883834545
negative-small,104,400,0.00830078125,0.08250635862350464,0.2935428977235305
negative-small,104,800,0.01220703125,0.053382277488708496,0.19589459984991814
negative-small,104,1600,0.62255859375,0.8595856428146362,0.05728695981367349
negative-small,104,3200,0.91357421875,0.680199384689331,0.17718840117996654
negative-small,104,6400,0.9697265625,2.378464937210083,0.19436070554300144
negative-small,105,0,0.0,-1.7574776620676857e-06,-1.0
negative-small,105,200,0.00537109375,0.10029220581054688,0.3353415719500512
negative-small,105,400,0.0146484375,0.19111478328704834,0.29881366712108404
negative-small,105,800,0.01904296875,0.07879877090454102,0.2335942260589295
negative-small,105,1600,0.58837890625,0.12920483946800232,0.06454130809129169
negative-small,105,3200,0.88623046875,0.5575962662696838,0.1627922916950744
negative-small,105,6400,0.9423828125,0.5199427008628845,0.1938601047049771
negative-small,106,0,0.0,-1.7918250705406535e-06,-1.0
negative-small,106,200,0.005859375,0.13089871406555176,0.31074236124524734
negative-small,106,400,0.00634765625,0.23036932945251465,0.34086159600618154
negative-small,106,800,0.0126953125,0.316758930683136,0.24944448072129527
negative-small,106,1600,0.51220703125,0.23902255296707153,0.01320658550643558
negative-small,106,3200,0.85400390625,0.31643441319465637,0.1574255692938537
negative-small,106,6400,0.94189453125,1.0315072536468506,0.15755785284431784
negative-small,107,0,0.0,-1.8128778265236178e-06,-1.0
negative-small,107,200,0.00390625,0.05955392122268677,0.2777515668733116
negative-small,107,400,0.0087890625,0.02709197998046875,0.30572793306255786
negative-small,107,800,0.00732421875,0.14339697360992432,0.18606166363289656
negative-small,107,1600,0.599609375,0.5111479163169861,-0.004476265627125123
negative-small,107,3200,0.9091796875,0.7068259119987488,0.1441389307164707
negative-small,107,6400,0.95458984375,1.964634656906128,0.20131418802951
negative-small,108,0,0.0,-1.90217770068557e-06,-1.0
negative-small,108,200,0.0048828125,0.022980928421020508,0.29996028625862964
negative-small,108,400,0.00830078125,0.027807587757706642,0.31559945274376716
negative-small,108,800,0.01318359375,0.07313621044158936,0.2365170108709465
negative-small,108,1600,0.50927734375,0.08493617177009583,0.01580657674127592
negative-small,108,3200,0.8583984375,0.26370516419410706,0.1511514348091385
negative-small,108,6400,0.943359375,0.6664888262748718,0.1310043962620458
negative-small,109,0,0.0,-1.6934639006649377e-06,-1.0
negative-small,109,200,0.00537109375,0.06194889545440674,0.2996554107446796
negative-small,109,400,0.0078125,0.1866956353187561,0.2893369663102092
negative-small,109,800,0.01171875,0.19079548120498657,0.1943119642021548
negative-small,109,1600,0.47705078125,0.28219789266586304,-0.009622929760097963
negative-small,109,3200,0.77587890625,0.28772950172424316,0.02859838026415431
negative-small,109,6400,0.94873046875,0.3632655143737793,0.08887361524771735
negative-small,110,0,0.0,-1.7096318742915173e-06,-1.0
negative-small,110,200,0.00634765625,0.09942841529846191,0.27303751820540806
negative-small,110,400,0.00830078125,0.08135151863098145,0.29561406853368094
negative-small,110,800,0.0107421875,0.0908440351486206,0.2112273888327468
negative-small,110,1600,0.6552734375,0.3666727542877197,0.04123198046793376
negative-small,110,3200,0.90966796875,1.256692886352539,0.1447555083041029
negative-small,110,6400,0.96630859375,4.543503761291504,0.20156659302913008
negative-small,111,0,0.0,-1.7489294350525597e-06,-0.9999999999999999
negative-small,111,200,0.0087890625,0.09884071350097656,0.32301265958392716
negative-small,111,400,0.01025390625,0.1533668041229248,0.29161952382137124
negative-small,111,800,0.02001953125,0.2485809326171875,0.26568491954817824
negative-small,111,1600,0.587890625,0.8959749341011047,0.098209340172959
negative-small,111,3200,0.92919921875,1.0412802696228027,0.21363237991385892
negative-small,111,6400,0.97412109375,21.360734939575195,0.18726287341048892
negative-small,112,0,0.0,-1.6960309494606918e-06,-1.0
negative-small,112,200,0.0048828125,0.11814278364181519,0.2841136306409763
negative-small,112,400,0.005859375,0.16438311338424683,0.3039913329093453
negative-small,112,800,0.01171875,0.1298956274986267,0.23900709857930022
negative-small,112,1600,0.41455078125,0.5665377974510193,0.01994330823504603
negative-small,112,3200,0.9150390625,1.4854241609573364,0.1675048815491232
negative-small,112,6400,0.9697265625,3.877284288406372,0.17601488625148803
negative-small,113,0,0.0,-1.8488578916731058e-06,-1.0
negative-small,113,200,0.00146484375,0.03462231159210205,0.2672906899328974
negative-small,113,400,0.0078125,0.15427158772945404,0.273892354098736
negative-small,113,800,0.01123046875,0.07876420021057129,0.20872672522501717
negative-small,113,1600,0.61865234375,0.19971460103988647,0.006829871928021251
negative-small,113,3200,0.90380859375,0.57546067237854,0.15899888899944964
negative-small,113,6400,0.9716796875,41.19538116455078,0.19920605604653038
negative-small,114,0,0.0,-1.7736442714522127e-06,-1.0
negative-small,114,200,0.0078125,0.15237689018249512,0.25642480364335013
negative-small,114,400,0.0048828125,0.12413108348846436,0.28726705219889603
negative-small,114,800,0.1943359375,0.1621759831905365,0.21292391621187853
negative-small,114,1600,0.79736328125,0.31704282760620117,0.1721955531940739
negative-small,114,3200,0.89501953125,0.4932519495487213,0.13201617678649938
negative-small,114,6400,0.98046875,13.850736618041992,0.143826849313072
negative-small,115,0,0.0,-1.9685055576701416e-06,-1.0
negative-small,115,200,0.0078125,0.07267534732818604,0.28923669305704114
negative-small,115,400,0.01123046875,0.08590102195739746,0.2862547942781857
negative-small,115,800,0.01318359375,0.14180874824523926,0.2264930316122984
negative-small,115,1600,0.6181640625,1.2583271265029907,0.08410765843364772
negative-small,115,3200,0.92138671875,0.6205286383628845,0.16633645142844045
negative-small,115,6400,0.97314453125,30.35021209716797,0.1942643175765909
negative-small,116,0,0.0,-1.7564882455189945e-06,-1.0
negative-small,116,200,0.00634765625,0.19369471073150635,0.26224019239974694
negative-small,116,400,0.0087890625,0.2428065538406372,0.28512844225584555
negative-small,116,800,0.01171875,0.1447252631187439,0.2365299219541023
negative-small,116,1600,0.5615234375,0.7887692451477051,-0.020509370656688522
negative-small,116,3200,0.8720703125,0.36694926023483276,0.11980553764197653
negative-small,116,6400,0.935546875,6.381954193115234,0.14398220538604833
negative-small,117,0,0.0,-1.9089279703621287e-06,-1.0
negative-small,117,200,0.005859375,0.10900712013244629,0.2974660344648388
negative-small,117,400,0.0107421875,0.20789700746536255,0.30414683277843435
negative-small,117,800,0.01708984375,0.07183197885751724,0.23924253409913382
negative-small,117,1600,0.63525390625,0.5591874718666077,0.04593323605697226
negative-small,117,3200,0.9072265625,0.8661070466041565,0.16972006679177076
negative-small,117,6400,0.958984375,1.7654633522033691,0.20009866219638983
negative-small,118,0,0.0,-1.7427607872377848e-06,-1.0
negative-small,118,200,0.0048828125,0.06307142972946167,0.27377408251845964
negative-small,118,400,0.0107421875,0.2682744860649109,0.28479336654173326
negative-small,118,800,0.0087890625,0.0878448486328125,0.1847784320175544
negative-small,118,1600,0.4833984375,0.8299468159675598,0.0147960257841558
negative-small,118,3200,0.91015625,1.592718482017517,0.17412734873128716
negative-small,118,6400,0.97900390625,2.9493401050567627,0.18312807403794001
negative-small,119,0,0.0,-1.7418531115254154e-06,-1.0
negative-small,119,200,0.00390625,0.1327834129333496,0.29761284773022106
negative-small,119,400,0.009765625,0.23344206809997559,0.3074889670303943
negative-small,119,800,0.009765625,0.13761639595031738,0.21095749230167243
negative-small,119,1600,0.744140625,0.7282012701034546,0.048587452520713156
negative-small,119,3200,0.9189453125,1.0769176483154297,0.12899865361607535
negative-small,119,6400,0.96728515625,2.7664501667022705,0.132609616271402
